Row ID,Company Name,Rating,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles
96827,Tata Consultancy Services,Good,Software Development Engineer - Intern,943034.4,1,New Delhi,Intern,Full stack
96828,SMC Global,Average,Software Development Engineer,777600.0,1,New Delhi,Full Time,Full stack
96830,Syncapse,Average,Software Development Engineer,1166400.0,1,New Delhi,Full Time,Full stack
96831,LeadSquared,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
96832,HighRadius,Good,Software Development Engineer - Intern,962280.0,1,New Delhi,Intern,Full stack
96833,Spacur,Good,Software Development Engineer,2084940.0,1,New Delhi,Full Time,Full stack
96834,Shipsy,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
96835,Lucas-TVS,Average,Software Development Engineer,486000.0,1,New Delhi,Full Time,Full stack
96837,Paisabazaar.com,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
96840,Software development Engineer,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96846,XYZ (Turkey),Good,Software Development Engineer - Intern,1905314.4,1,New Delhi,Intern,Full stack
96849,Firefly Infotech,Excellent,Software Development Engineer,758451.6,1,New Delhi,Full Time,Full stack
96853,CRMnext,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
96856,RenewBuy,Good,Software Development Engineer,4651020.0,1,New Delhi,Full Time,Full stack
96857,Plix,Average,Software Development Engineer,1166400.0,1,New Delhi,Full Time,Full stack
96858,LTC.com,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
96860,Intello Labs,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
96861,Newgen Software,Average,Software Development Engineer,680400.0,1,New Delhi,Full Time,Full stack
96862,FLIR,Good,Software Development Engineer,2886840.0,1,New Delhi,Full Time,Full stack
96863,Adroit Business Solutions,Average,Software Development Engineer,618192.0,1,New Delhi,Full Time,Full stack
96864,Decimal Technologies,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
96866,Freshworks,Good,Software Development Engineer,2245320.0,1,New Delhi,Full Time,Full stack
96867,Elle Outfits,Excellent,Software Development Engineer,1316136.6,1,New Delhi,Full Time,Full stack
96868,Sree Gokulam Chit & Fin Company,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
96869,Rakesh kumara,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
96870,Shri Kailash Logistics,Excellent,Software Development Engineer,1858950.0,1,New Delhi,Full Time,Full stack
96874,Meta,Good,Software Development Engineer - Intern,1603800.0,1,New Delhi,Intern,Full stack
96876,HCL Healthcare,Good,Software Development Engineer - Intern,1154736.0,1,New Delhi,Intern,Full stack
96877,SRI Delhi,Average,Software Development Engineer,1652400.0,1,New Delhi,Full Time,Full stack
96878,Trident Group,Good,Software Development Engineer,1655121.6,1,New Delhi,Full Time,Full stack
96879,Coding with Kids,Good,Software Development Engineer - Intern,923788.8,1,New Delhi,Intern,Full stack
96880,RevInfotech,Good,Software Development Engineer,1154736.0,1,New Delhi,Full Time,Full stack
96882,Farzi Engineer,Excellent,Software Development Engineer,1301265.0,1,New Delhi,Full Time,Full stack
96884,Provakil Technologies,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
96886,Daphnis Lab,Good,Software Development Engineer - Intern,1122660.0,1,New Delhi,Intern,Full stack
96887,Experenzia,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
96888,ColoredCow,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
96891,Nagarjuna Fertilizers and Chemicals,Good,Software Development Engineer - Intern,1443420.0,1,New Delhi,Intern,Full stack
96892,Trilogy Innovations,Good,Software Development Engineer,4651020.0,1,New Delhi,Full Time,Full stack
96893,WebKul,Good,Software Development Engineer,904543.2,1,New Delhi,Full Time,Full stack
96894,Play Games24x7,Good,Software Development Engineer,2084940.0,1,New Delhi,Full Time,Full stack
96896,The Solar Labs,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
96897,Masters India,Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
96898,Fade 2 Karma,Excellent,Software Development Engineer,1487160.0,1,New Delhi,Full Time,Full stack
96899,Park+ (India),Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96900,LCX,Excellent,Software Development Engineer,1487160.0,1,New Delhi,Full Time,Full stack
96902,LimeTray,Average,Software Development Engineer,972000.0,1,New Delhi,Full Time,Full stack
96903,The Art of Mike Mignola,Excellent,Software Development Engineer,2788425.0,1,New Delhi,Full Time,Full stack
96904,Boston Analytics,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
96907,Spinny,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96913,Majid Al Futtaim Group,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
96914,DP World,Good,Software Development Engineer,2726460.0,1,New Delhi,Full Time,Full stack
96915,MetLife,Good,Software Development Engineer,3207600.0,1,New Delhi,Full Time,Full stack
96916,Coding Blocks,Excellent,Software Development Engineer,1487160.0,1,New Delhi,Full Time,Full stack
96917,UNISOC,Average,Software Development Engineer,583200.0,1,New Delhi,Full Time,Full stack
96918,Vikas Solutions,Average,Software Development Engineer - Intern,972000.0,1,New Delhi,Intern,Full stack
96919,Avon Quality Management,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
96920,CaaStle,Average,Software Development Engineer,1360800.0,1,New Delhi,Full Time,Full stack
96924,Devslane,Good,Software Development Engineer,1231718.4,1,New Delhi,Full Time,Full stack
96925,Zeleno,Good,Software Development Engineer - Intern,801900.0,1,New Delhi,Intern,Full stack
96926,BOSS International,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
96928,The Art of Shaving,Average,Software Development Engineer,1458000.0,1,New Delhi,Full Time,Full stack
96930,Ayush Software,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
96931,Silva & Silva Contabil,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
96936,House of God,Average,Software Development Engineer,1652400.0,1,New Delhi,Full Time,Full stack
96937,Biz2Credit,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
96938,Amazon,Good,Software Development Engineer,1905314.4,1,New Delhi,Full Time,Full stack
96940,Upwork,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96942,Labelbox,Excellent,Software Development Engineer - Intern,1858950.0,1,New Delhi,Intern,Full stack
96944,noon,Good,Software Development Engineer,3849120.0,1,New Delhi,Full Time,Full stack
96947,Makaan com,Excellent,Software Development Engineer,2230740.0,1,New Delhi,Full Time,Full stack
96948,XYZ,Good,Software Development Engineer,4651020.0,1,New Delhi,Full Time,Full stack
96949,Affle,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
96950,Gartner,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96952,Genesis (India),Good,Software Development Engineer,712087.2,1,New Delhi,Full Time,Full stack
96953,Sealed Air Corporation,Good,Software Development Engineer,1924560.0,1,New Delhi,Full Time,Full stack
96954,tri county human services,Average,Software Development Engineer - Intern,559872.0,1,New Delhi,Intern,Full stack
96955,Nettechnocrats,Good,Software Development Engineer,1020016.8,1,New Delhi,Full Time,Full stack
96956,Tech Mahindra,Good,Software Development Engineer,846806.4,1,New Delhi,Full Time,Full stack
96957,Cerner,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
96959,National Council of Educational Research and Training,Good,Software Development Engineer - Intern,1764180.0,1,New Delhi,Intern,Full stack
96960,Uolo Technology,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
96961,​App-Scoop,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
96963,Monotype,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
96965,Zomato,Good,Software Development Engineer,2084940.0,1,New Delhi,Full Time,Full stack
96966,ShareChat,Good,Software Development Engineer - Intern,923788.8,1,New Delhi,Intern,Full stack
96967,AppStudioz Technologies,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
96968,Gautam Buddha University,Average,Software Development Engineer,583200.0,1,New Delhi,Full Time,Full stack
96969,Myadvo,Good,Software Development Engineer,1250964.0,1,New Delhi,Full Time,Full stack
96972,Whatfix,Excellent,Software Development Engineer - Intern,929475.0,1,New Delhi,Intern,Full stack
96975,Funngage,Excellent,Software Development Engineer,1003833.0,1,New Delhi,Full Time,Full stack
96976,Proptiger,Excellent,Software Development Engineer - Intern,869988.6,1,New Delhi,Intern,Full stack
96977,HyperVerge,Good,Software Development Engineer - Intern,673596.0,1,New Delhi,Intern,Full stack
96978,Stripe,Good,Software Development Engineer,885297.6,1,New Delhi,Full Time,Full stack
96981,Sword Software n Technology,Good,Software Development Engineer,673596.0,1,New Delhi,Full Time,Full stack
96986,Elucidata (MA),Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
96987,Rahul Infotech,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
96988,rajIT Solutions,Excellent,Software Development Engineer,1858950.0,1,New Delhi,Full Time,Full stack
96990,Blu Smart,Excellent,Software Development Engineer,1487160.0,1,New Delhi,Full Time,Full stack
96992,Orion Instruments (India),Good,Software Development Engineer - Intern,1000771.2,1,New Delhi,Intern,Full stack
96993,Netaji Subhas University of Technology,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
96996,FITSO,Good,Software Development Engineer - Intern,750578.4,1,New Delhi,Intern,Full stack
96999,Mobilytics,Average,Software Development Engineer,777600.0,1,New Delhi,Full Time,Full stack
97000,TIBCO Software,Good,Software Development Engineer,923788.8,1,New Delhi,Full Time,Full stack
97001,Optum,Good,Software Development Engineer,1635876.0,1,New Delhi,Full Time,Full stack
97003,ION Trading,Average,Software Development Engineer - Intern,839808.0,1,New Delhi,Intern,Full stack
97005,Blinkit,Good,Software Development Engineer,3367980.0,1,New Delhi,Full Time,Full stack
97006,Continental,Good,Software Development Engineer,750578.4,1,New Delhi,Full Time,Full stack
97008,Deutsche Bank,Good,Software Development Engineer - Intern,1283040.0,1,New Delhi,Intern,Full stack
97009,Sumo Logic,Good,Software Development Engineer - Intern,1096999.2,1,New Delhi,Intern,Full stack
97010,HKM HR Management,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
97011,Comviva,Good,Software Development Engineer - Intern,962280.0,1,New Delhi,Intern,Full stack
97013,VinSol,Good,Software Development Engineer,3047220.0,1,New Delhi,Full Time,Full stack
97015,Saxo Bank,Good,Software Development Engineer - Intern,750578.4,1,New Delhi,Intern,Full stack
97016,WEBASTO,Average,Software Development Engineer - Intern,513216.0,1,New Delhi,Intern,Full stack
97017,SAP,Good,Software Development Engineer,1924560.0,1,New Delhi,Full Time,Full stack
97018,Meesho,Good,Software Development Engineer,3047220.0,1,New Delhi,Full Time,Full stack
97023,LUMIQ,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97025,Unacademy,Good,Software Development Engineer - Intern,989069.88,1,New Delhi,Intern,Full stack
97030,XXX Energy Drink,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
97033,Mentor Graphics,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
97035,SaaS Labs,Excellent,Software Development Engineer,780759.0,1,New Delhi,Full Time,Full stack
97036,Clickable Inc,Average,Software Development Engineer,2041200.0,1,New Delhi,Full Time,Full stack
97037,Mortgage Cadence,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
97038,West Coast Consulting,Good,Software Development Engineer,1674367.2,1,New Delhi,Full Time,Full stack
97040,Rooter Sports Technologies,Excellent,Software Development Engineer,4089690.0,1,New Delhi,Full Time,Full stack
97043,BMC Software,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
97045,XEFI,Average,Software Development Engineer - Intern,486000.0,1,New Delhi,Intern,Full stack
97046,Comvision,Excellent,Software Development Engineer,1858950.0,1,New Delhi,Full Time,Full stack
97048,OnGraph,Good,Software Development Engineer,712087.2,1,New Delhi,Full Time,Full stack
97049,Bijnis,Excellent,Software Development Engineer,5019165.0,1,New Delhi,Full Time,Full stack
97054,OYE! Rickshaw,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
97059,Whisskers Marketing,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
97060,DG Hospital,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
97061,Oracle,Good,Software Development Engineer,1924560.0,1,New Delhi,Full Time,Full stack
97062,PPLwork,Good,Software Development Engineer - Intern,962280.0,1,New Delhi,Intern,Full stack
97064,InsuranceDekho,Good,Software Development Engineer - Intern,827560.8,1,New Delhi,Intern,Full stack
97067,Prometric,Average,Software Development Engineer,583200.0,1,New Delhi,Full Time,Full stack
97069,Pretlist,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
97070,Valuable Technologies,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97072,Weddingz.in,Average,Software Development Engineer,777600.0,1,New Delhi,Full Time,Full stack
97074,Paytm,Good,Software Development Engineer,1905314.4,1,New Delhi,Full Time,Full stack
97075,Google,Excellent,Software Development Engineer,2052280.8,1,New Delhi,Full Time,Full stack
97080,iBoss Tech Solutions,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
97082,Extramarks,Average,Software Development Engineer,1555200.0,1,New Delhi,Full Time,Full stack
97083,IOMEDIA,Good,Software Development Engineer,2405700.0,1,New Delhi,Full Time,Full stack
97085,DONE by NONE,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97087,Survey2Connect,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97091,Wynk,Good,Software Development Engineer - Intern,923788.8,1,New Delhi,Intern,Full stack
97092,Motricity,Poor,Software Development Engineer,1458000.0,1,New Delhi,Full Time,Full stack
97094,Confidential,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
97095,Fareportal,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
97098,VectoScalar Technologies,Excellent,Software Development Engineer,929475.0,1,New Delhi,Full Time,Full stack
97100,Licious,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
97102,Josh Technology Group,Good,Software Development Engineer - Intern,1603800.0,1,New Delhi,Intern,Full stack
97103,Samy's Camera,Average,Software Development Engineer - Intern,1119744.0,1,New Delhi,Intern,Full stack
97106,Deutscher Gewerkschaftsbund,Bad,Software Development Engineer,486000.0,1,New Delhi,Full Time,Full stack
97107,Cognam Technologies,Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
97110,Risk Management Solutions,Good,Software Development Engineer,2245320.0,1,New Delhi,Full Time,Full stack
97111,Hike,Good,Software Development Engineer - Intern,923788.8,1,New Delhi,Intern,Full stack
97112,McAfee,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
97113,Pyramid Consulting,Good,Software Development Engineer,1020016.8,1,New Delhi,Full Time,Full stack
97115,Future Group,Good,Software Development Engineer,1924560.0,1,New Delhi,Full Time,Full stack
97116,Hello Parent,Average,Software Development Engineer,874800.0,1,New Delhi,Full Time,Full stack
97117,CoFoundersTown,Good,Software Development Engineer - Intern,801900.0,1,New Delhi,Intern,Full stack
97119,Amara Raja,Good,Software Development Engineer,1096999.2,1,New Delhi,Full Time,Full stack
97121,FGR FOODS,Excellent,Software Development Engineer,3532005.0,1,New Delhi,Full Time,Full stack
97123,Jio,Good,Software Development Engineer - Intern,846806.4,1,New Delhi,Intern,Full stack
97125,Wira Logistics,Poor,Software Development Engineer - Intern,486000.0,1,New Delhi,Intern,Full stack
97126,IHS Markit,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
97128,ASM Assembly Systems,Average,Software Development Engineer - Intern,486000.0,1,New Delhi,Intern,Full stack
97129,Roposo,Good,Software Development Engineer,3849120.0,1,New Delhi,Full Time,Full stack
97131,ABCDEF,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97132,SHL Global,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97134,Helloverify,Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
97135,Global,Average,Software Development Engineer,486000.0,1,New Delhi,Full Time,Full stack
97136,Fleetx,Good,Software Development Engineer,2405700.0,1,New Delhi,Full Time,Full stack
97138,Shipgig,Excellent,Software Development Engineer,1301265.0,1,New Delhi,Full Time,Full stack
97142,Addverb Technologies,Good,Software Development Engineer,1077753.6,1,New Delhi,Full Time,Full stack
97143,Ferns N Petals,Good,Software Development Engineer,1077753.6,1,New Delhi,Full Time,Full stack
97144,Myelin Innovation,Average,Software Development Engineer,571536.0,1,New Delhi,Full Time,Full stack
97145,Effect Labs,Excellent,Software Development Engineer,869988.6,1,New Delhi,Full Time,Full stack
97146,Increff,Excellent,Software Development Engineer,2416635.0,1,New Delhi,Full Time,Full stack
97147,Xavient,Good,Software Development Engineer,1603800.0,1,New Delhi,Full Time,Full stack
97148,Unifytech,Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
97151,EaseMyTrip.com,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97152,Kratikal Tech,Good,Software Development Engineer,846806.4,1,New Delhi,Full Time,Full stack
97154,Nayan,Good,Software Development Engineer,1924560.0,1,New Delhi,Full Time,Full stack
97156,LinkedIn,Excellent,Software Development Engineer - Intern,1093062.6,1,New Delhi,Intern,Full stack
97157,Mobikwik,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97158,POPxo,Average,Software Development Engineer,583200.0,1,New Delhi,Full Time,Full stack
97159,Hawaiian Falls,Good,Software Development Engineer - Intern,962280.0,1,New Delhi,Intern,Full stack
97160,Yellow Class,Excellent,Software Development Engineer - Intern,1516903.2,1,New Delhi,Intern,Full stack
97161,Lido,Average,Software Development Engineer,680400.0,1,New Delhi,Full Time,Full stack
97162,Majesco,Average,Software Development Engineer,1069200.0,1,New Delhi,Full Time,Full stack
97164,Akshit singh,Good,Software Development Engineer,1443420.0,1,New Delhi,Full Time,Full stack
97167,HCL Technologies,Good,Software Development Engineer - Intern,3207600.0,1,New Delhi,Intern,Full stack
97168,B,Good,Software Development Engineer - Intern,1924560.0,1,New Delhi,Intern,Full stack
97169,Divergent Infosoft Technologies,Excellent,Software Development Engineer,1249214.4,1,New Delhi,Full Time,Full stack
97171,PrepBytes,Good,Software Development Engineer - Intern,1135490.4,1,New Delhi,Intern,Full stack
97172,Navyug Infosolutions,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
97174,DocASAP,Good,Software Development Engineer,2566080.0,1,New Delhi,Full Time,Full stack
97176,Parkwheels,Average,Software Development Engineer,874800.0,1,New Delhi,Full Time,Full stack
97177,Baker Hughes,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97179,Publicis Sapient,Good,Software Development Engineer,1764180.0,1,New Delhi,Full Time,Full stack
97180,Appy Pie,Good,Software Development Engineer,801900.0,1,New Delhi,Full Time,Full stack
97181,Sandeep Kumar Jain & Co,Good,Software Development Engineer - Intern,962280.0,1,New Delhi,Intern,Full stack
97183,OLX Group,Good,Software Development Engineer,2084940.0,1,New Delhi,Full Time,Full stack
97184,Shubham,Good,Software Development Engineer,1539648.0,1,New Delhi,Full Time,Full stack
97185,TechCompiler Data Systems,Good,Software Development Engineer - Intern,943034.4,1,New Delhi,Intern,Full stack
97186,KritiKal Solutions,Excellent,Software Development Engineer,1487160.0,1,New Delhi,Full Time,Full stack
97187,North American Corporation,Good,Software Development Engineer,923788.8,1,New Delhi,Full Time,Full stack
97189,Orange,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97192,Broctagon Fintech Group,Average,Software Development Engineer,1069200.0,1,New Delhi,Full Time,Full stack
97194,TCS,Good,Software Development Engineer,962280.0,1,New Delhi,Full Time,Full stack
97195,LocoNav,Good,Software Development Engineer,2726460.0,1,New Delhi,Full Time,Full stack
97200,Yamaha Motor Solutions India,Good,Software Development Engineer,1283040.0,1,New Delhi,Full Time,Full stack
97201,Gemalto,Good,Software Development Engineer,1122660.0,1,New Delhi,Full Time,Full stack
97203,Tata Consulting Engineers,Good,Software Development Engineer,943034.4,1,New Delhi,Full Time,Full stack
97207,Paytm,Good,Software Development Engineer (SDE),801900.0,31,New Delhi,Full Time,Full stack
97211,Expedia Group,Good,Software Development Engineer I,1924560.0,23,New Delhi,Full Time,Full stack
97212,Expedia Group,Good,Software Development Engineer II,2405700.0,20,New Delhi,Full Time,Full stack
97214,OYO,Average,Software Development Engineer I,874800.0,17,New Delhi,Full Time,Full stack
97215,Google,Excellent,Software Development Engineer (SDE),1858950.0,17,New Delhi,Full Time,Full stack
97216,Microsoft,Good,Software Development Engineer (SDE),1603800.0,17,New Delhi,Full Time,Full stack
97217,Innovaccer,Good,Software Development Engineer I,1443420.0,15,New Delhi,Full Time,Full stack
97218,Expedia Group,Good,Software Development Engineer (SDE),1924560.0,15,New Delhi,Full Time,Full stack
97219,Zomato,Good,Software Development Engineer (SDE),2084940.0,14,New Delhi,Full Time,Full stack
97220,Amazon,Good,Software Development Engineer II,4330260.0,13,New Delhi,Full Time,Full stack
97221,Snapdeal,Good,Software Development Engineer In Test,801900.0,13,New Delhi,Full Time,Full stack
97222,Amazon,Good,Software Development Engineer (SDE) II,2726460.0,13,New Delhi,Full Time,Full stack
97223,Expedia Group,Good,Software Development Engineer (SDE) II,1924560.0,13,New Delhi,Full Time,Full stack
97224,Amazon,Good,Amazon Software Development Engineer,801900.0,13,New Delhi,Full Time,Full stack
97225,Amazon,Good,Software Development Engineer I,2084940.0,12,New Delhi,Full Time,Full stack
97226,Adobe,Good,Software Development Engineer II,2405700.0,11,New Delhi,Full Time,Full stack
97227,Samsung R&D Institute India - Noida,Average,Software Development Engineer (SDE),874800.0,11,New Delhi,Full Time,Full stack
97228,Cvent,Good,Software Development Engineer In Test (SDET),962280.0,11,New Delhi,Full Time,Full stack
97229,Samsung Electronics,Good,Software Development Engineer (SDE),1603800.0,10,New Delhi,Full Time,Full stack
97232,Info Edge,Good,Software Development Engineer In Test (SDET),1122660.0,10,New Delhi,Full Time,Full stack
97234,Publicis Sapient,Good,Associate Software Development Engineer,1122660.0,10,New Delhi,Full Time,Full stack
97235,Zomato,Good,Software Development Engineer I,2245320.0,9,New Delhi,Full Time,Full stack
97237,Innovaccer,Good,Software Development Engineer (SDE),1283040.0,9,New Delhi,Full Time,Full stack
97238,GlobalLogic,Good,Senior Software Development Engineer,801900.0,9,New Delhi,Full Time,Full stack
97239,PayU,Good,Software Development Engineer In Test (SDET),801900.0,9,New Delhi,Full Time,Full stack
97240,Deutsche Telekom,Good,Software Development Engineer In Test (SDET),1122660.0,9,New Delhi,Full Time,Full stack
97241,Expedia Group,Good,Software Development Engineer III,801900.0,9,New Delhi,Full Time,Full stack
97242,OYO,Average,Software Development Engineer II,1263600.0,8,New Delhi,Full Time,Full stack
97243,Josh Technology Group,Good,Software Development Engineer (SDE),1122660.0,8,New Delhi,Full Time,Full stack
97244,Info Edge,Good,Software Development Engineer (SDE),1603800.0,8,New Delhi,Full Time,Full stack
97245,Urban Company,Good,Software Development Engineer (SDE),1924560.0,8,New Delhi,Full Time,Full stack
97246,Accenture,Good,Senior Software Development Engineer,962280.0,8,New Delhi,Full Time,Full stack
97247,Sprinklr,Good,Software Development Engineer In Test (SDET),1283040.0,8,New Delhi,Full Time,Full stack
97248,Innovaccer,Good,Software Development Engineer (SDE) II,1924560.0,8,New Delhi,Full Time,Full stack
97249,Amazon,Good,Software Development Engineer-II,3528360.0,8,New Delhi,Full Time,Full stack
97250,Expedia Group,Good,Software Development Engineer-1,1924560.0,8,New Delhi,Full Time,Full stack
97253,Amazon,Good,Software Development Engineer (SDE) - Intern,962280.0,7,New Delhi,Intern,Full stack
97254,Bharti Airtel,Good,Software Development Engineer (SDE),1283040.0,7,New Delhi,Full Time,Full stack
97255,Capgemini Engineering,Good,Senior Software Development Engineer,1122660.0,7,New Delhi,Full Time,Full stack
97256,SOTI,Good,Software Development Engineer In Test (SDET),962280.0,7,New Delhi,Full Time,Full stack
97259,Blinkit,Good,Software Development Engineer I,1764180.0,6,New Delhi,Full Time,Full stack
97260,Jabong.com,Good,Software Development Engineer II,801900.0,6,New Delhi,Full Time,Full stack
97261,FreeCharge,Good,Software Development Engineer (SDE),1443420.0,6,New Delhi,Full Time,Full stack
97262,Adobe,Good,Software Development Engineer (SDE),1764180.0,6,New Delhi,Full Time,Full stack
97264,XYZ,Good,Software Development Engineer (SDE),801900.0,6,New Delhi,Full Time,Full stack
97267,Zomato,Good,Software Development Engineer (SDE) II,4009500.0,6,New Delhi,Full Time,Full stack
97268,Microsoft,Good,Software Development Engineer (SDE) II,3849120.0,6,New Delhi,Full Time,Full stack
97269,Expedia Group,Good,Software Development Engineer-II,4009500.0,6,New Delhi,Full Time,Full stack
97270,Amazon,Good,Software Development Engineer (SDE1),1603800.0,6,New Delhi,Full Time,Full stack
97271,Expedia Group,Good,Associate Software Development Engineer - Intern,712087.2,6,New Delhi,Intern,Full stack
97273,Park+ (India),Good,Software Development Engineer I,1122660.0,5,New Delhi,Full Time,Full stack
97274,FarEye,Good,Software Development Engineer II,2084940.0,5,New Delhi,Full Time,Full stack
97275,Innovaccer,Good,Software Development Engineer II,1283040.0,5,New Delhi,Full Time,Full stack
97276,Pickrr Technologies,Good,Software Development Engineer (SDE),2084940.0,5,New Delhi,Full Time,Full stack
97278,Google,Excellent,Software Development Engineer (SDE) - Intern,2044845.0,5,New Delhi,Intern,Full stack
97281,Housing.com,Good,Software Development Engineer (SDE),1443420.0,5,New Delhi,Full Time,Full stack
97283,Accolite Digital,Good,Software Development Engineer (SDE),801900.0,5,New Delhi,Full Time,Full stack
97284,Zomato,Good,Senior Software Development Engineer,3047220.0,5,New Delhi,Full Time,Full stack
97285,Sopra Steria,Good,Senior Software Development Engineer,1283040.0,5,New Delhi,Full Time,Full stack
97288,TSYS|Total System Services,Good,Software Development Engineer In Test (SDET),801900.0,5,New Delhi,Full Time,Full stack
97289,WS Packaging Group,Average,Software Development Engineer In Test (SDET),486000.0,5,New Delhi,Full Time,Full stack
97290,S&P Global,Good,Software Development Engineer-II,1764180.0,5,New Delhi,Full Time,Full stack
97291,Urban Company,Good,Software Development Engineer I,2405700.0,4,New Delhi,Full Time,Full stack
97292,Rivigo,Average,Software Development Engineer II,1263600.0,4,New Delhi,Full Time,Full stack
97293,1mg,Good,Software Development Engineer II,3047220.0,4,New Delhi,Full Time,Full stack
97294,Times Internet,Good,Software Development Engineer (SDE),962280.0,4,New Delhi,Full Time,Full stack
97295,Microsoft,Good,Software Development Engineer (SDE) - Intern,1096999.2,4,New Delhi,Intern,Full stack
97296,Incedo,Good,Software Development Engineer (SDE),801900.0,4,New Delhi,Full Time,Full stack
97297,Optum,Good,Software Development Engineer (SDE),1603800.0,4,New Delhi,Full Time,Full stack
97298,Park+ (India),Good,Software Development Engineer (SDE),962280.0,4,New Delhi,Full Time,Full stack
97299,Publicis Sapient,Good,Software Development Engineer (SDE),801900.0,4,New Delhi,Full Time,Full stack
97300,BharatPe,Average,Software Development Engineer (SDE),583200.0,4,New Delhi,Full Time,Full stack
97303,Stanza Living,Good,Software Development Engineer (SDE),1603800.0,4,New Delhi,Full Time,Full stack
97304,magicpin,Good,Software Development Engineer (SDE),1122660.0,4,New Delhi,Full Time,Full stack
